15822,9238.0
15823,11953.0
15824,33836.0
15825,9304.0
15827,17348.0
15828,15178.0
15829,6113.0
15830,9266.0
15831,9980.0
15832,17870.0
15833,20294.0
15834,9596.0
15836,23949.0
15838,16727.0
15840,13302.0
15841,9898.0
15842,35239.0
15843,12406.0
15844,33378.0
15845,19729.0
15846,6080.0
15847,22766.0
15848,19254.0
15849,7936.0
15850,29095.0
15851,15597.0
15852,25279.0
15853,15113.0
15854,12905.0
15855,13143.0
15856,7101.0
15857,15491.0
15858,11953.0
15859,47790.0
15860,9011.0
15861,8548.0
15862,9266.0
15863,17849.0
15864,9065.0
15865,24544.0
15866,12202.0
15867,7936.0
15868,25803.0
15869,17489.0
15870,24187.0
15871,11742.0
15873,20049.0
15874,24544.0
15875,15491.0
15876,19981.0
15877,41069.0
15878,18915.0
15879,10737.0
15880,11095.0
15881,13091.0
15882,7495.0
15883,3883.0
15884,9266.0
15885,14133.0
15887,11944.0
15888,25279.0
15889,22126.0
15890,12467.0
15891,32014.0
15892,7376.0
15893,24544.0
15894,9980.0
15895,14165.0
15897,10898.0
15898,6080.0
15899,14388.0
15900,13427.0
15901,36723.0
15902,7495.0
15903,18393.0
15904,13091.0
15905,20323.0
15906,12875.0
15907,9980.0
15908,13809.0
15909,8710.0
15910,17573.0
15912,19694.0
15913,17030.0
15914,7936.0
15915,19488.0
15916,14016.0
15918,7495.0
15919,12156.0
15920,17339.0
15921,33836.0
15922,9106.0
15923,8710.0
15924,12013.0
15925,17573.0
15926,8180.0
15927,35506.0
15928,18090.0
15929,9425.0
15930,14420.0
15932,14133.0
15933,17573.0
15934,12465.0
15935,9266.0
15936,19488.0
15937,15982.0
15939,4471.0
15940,13809.0
15941,10603.0
15942,10898.0
15943,22530.0
15944,19254.0
15945,13384.0
15947,7495.0
15949,13091.0
15950,35528.0
15951,9980.0
15952,21757.0
15953,6870.0
15954,17286.0
15955,16727.0
15957,13411.0
15958,9980.0
15959,18915.0
15960,28745.0
15961,7412.0
15962,12896.0
15963,10603.0
15964,30764.0
15965,20196.0
15966,25353.0
15967,51879.0
15968,8180.0
15969,40761.0
15970,16657.0
15971,15088.0
15972,17573.0
15973,26897.0
15974,2710.0
16239,12030.0
16240,4227.0
16241,5509.0
16243,4048.0
16244,5581.0
16246,5576.0
16247,10500.0
16248,7290.0
16249,10232.0
16252,5840.0
16253,9933.0
16255,3337.0
16256,15138.0
16257,5028.0
16258,11833.0
16259,5212.0
16260,7290.0
16261,12030.0
16262,5121.0
16264,3369.0
16265,5509.0
16266,3380.0
16267,2558.0
16268,3487.0
16269,9257.0
16270,8590.0
16271,4182.0
16272,5053.0
16273,3515.0
16274,9933.0
16275,7879.0
16276,3337.0
16277,4211.0
16278,2384.0
16279,10102.0
16280,5762.0
16281,7290.0
16282,9304.0
16283,12030.0
16284,8437.0
16285,7637.0
16286,3337.0
16287,7524.0
16288,7811.0
16289,7842.0
16290,10500.0
16291,5544.0
16292,6051.0
16293,5579.0
16294,24813.0
16295,5373.0
16296,4227.0
16297,3110.0
16298,5024.0
16299,6945.0
16300,7879.0
16301,10165.0
16302,7290.0
16303,3320.0
16304,5824.0
16305,4227.0
16306,3532.0
16307,7811.0
16308,8954.0
16309,12465.0
16310,6060.0
16312,3776.0
16313,5460.0
16315,9492.0
16316,3048.0
16317,12030.0
16318,2875.0
16319,11458.0
16320,3128.0
16321,6217.0
16323,7842.0
16324,6424.0
16325,4526.0
16326,5824.0
16327,10138.0
16328,5609.0
16329,3155.0
16330,2639.0
16332,4933.0
16333,8590.0
16334,2328.0
16336,6060.0
16337,3254.0
16338,5471.0
16339,2461.0
16340,8395.0
16341,6827.0
16342,12406.0
16343,3583.0
16345,8590.0
16346,7478.0
16347,11116.0
16348,7053.0
16349,2513.0
16350,2325.0
16351,8756.0
16353,6217.0
16354,3721.0
16355,3388.0
16356,2384.0
16357,23617.0
16358,3333.0
16359,5840.0
16360,11458.0
16361,5408.0
16363,6671.0
16364,3769.0
16365,6544.0
16366,12956.0
16367,12959.0
16368,6565.0
16369,3015.0
16370,5022.0
16371,10642.0
16372,4700.0
16373,6827.0
16374,12465.0
16375,10165.0
16377,3092.0
16378,5581.0
16379,2539.0
16380,12359.0
16381,7879.0
16383,12030.0
16386,3532.0
16387,3008.0
16388,10993.0
16389,12959.0
16390,2853.0
16391,6975.0
16392,9267.0
16393,3429.0
16395,3515.0
16396,6217.0
16397,7879.0
16399,9453.0
16401,4327.0
16402,7222.0
16404,8536.0
16405,12030.0
16406,3572.0
16407,2835.0
16408,6975.0
16409,9882.0
16410,10643.0
16411,7139.0
16412,4933.0
16413,3381.0
16414,9267.0
16415,8266.0
16416,7811.0
16417,3128.0
16418,7923.0
16419,11342.0
16420,12465.0
16421,10640.0
16422,3337.0
16423,4327.0
16424,7222.0
16425,4892.0
16426,17020.0
16427,5408.0
16429,2057.0
16431,7207.0
16432,4478.0
16433,11642.0
16434,3337.0
16435,7204.0
16436,9979.0
