1,0.931268629161618
2,0.9041565382815223
3,0.030418653319965336
4,0.030418653319965336
5,0.523367889232453
6,0.030418653319965336
7,0.030418653319965336
8,0.10059825020765935
9,0.1804421790059148
10,0.6949387563706585
11,0.2947245217303561
12,0.7784780723158607
13,0.8281134471951117
14,0.2778781049062937
15,0.10059825020765935
16,0.8321984435797644
17,0.7784780723158607
18,0.030418653319965336
19,0.0753085721112433
20,0.030418653319965336
21,0.2947245217303561
22,0.030418653319965336
23,0.030418653319965336
24,0.2778781049062937
25,0.10059825020765935
26,0.7784780723158607
27,0.7784780723158607
28,0.07208862604353222
29,0.1804421790059148
30,0.030418653319965336
31,0.030418653319965336
32,0.030418653319965336
33,0.07208862604353222
34,0.030418653319965336
35,0.10059825020765935
36,0.04226868157852008
37,0.10059825020765935
38,0.07208862604353222
39,0.2947245217303561
40,0.10059825020765935
41,0.523367889232453
42,0.7784780723158607
43,0.2947245217303561
44,0.931268629161618
45,0.8699862957529643
46,0.2947245217303561
47,0.5740454941958014
48,0.14612566294591492
49,0.10059825020765935
50,0.07208862604353222
51,0.2947245217303561
52,0.10059825020765935
53,0.030418653319965336
54,0.01888875396045627
55,0.7784780723158607
56,0.6568016098374784
57,0.2778781049062937
58,0.2947245217303561
59,0.030418653319965336
60,0.030418653319965336
61,0.523367889232453
62,0.9710497139023397
63,0.030418653319965336
64,0.5740454941958014
65,0.2947245217303561
66,0.004730004308620303
67,0.6949387563706585
68,0.030418653319965336
69,0.8699862957529643
70,0.07208862604353222
71,0.0753085721112433
72,0.511763248075068
73,0.2947245217303561
74,0.030418653319965336
75,0.030418653319965336
76,0.8699862957529643
77,0.8699862957529643
78,0.2778781049062937
79,0.2947245217303561
80,0.523367889232453
81,0.6568016098374784
82,0.2947245217303561
83,0.2947245217303561
84,0.4951354020129232
85,0.6568016098374784
86,0.030418653319965336
87,0.6949387563706585
88,0.2947245217303561
89,0.004730004308620303
90,0.8321984435797644
91,0.030418653319965336
92,0.8281134471951117
93,0.2947245217303561
94,0.030418653319965336
95,0.7724235729005138
96,0.030418653319965336
97,0.01888875396045627
98,0.030418653319965336
99,0.1804421790059148
100,0.030418653319965336
101,0.07208862604353222
102,0.07208862604353222
103,0.9041565382815223
104,0.030418653319965336
105,0.2947245217303561
106,0.34703468898135204
107,0.4951354020129232
108,0.6949387563706585
109,0.6949387563706585
110,0.030418653319965336
111,0.030418653319965336
112,0.030418653319965336
113,0.1925741829453605
114,0.4951354020129232
115,0.6568016098374784
116,0.8699862957529643
117,0.2947245217303561
118,0.2947245217303561
119,0.07208862604353222
120,0.004730004308620303
121,0.14612566294591492
122,0.030418653319965336
123,0.8281134471951117
124,0.030418653319965336
125,0.07208862604353222
126,0.2947245217303561
127,0.07208862604353222
128,0.6571449146642979
129,0.004730004308620303
130,0.04226868157852008
131,0.030418653319965336
132,0.8707733648189236
133,0.8281134471951117
134,0.8281134471951117
135,0.523367889232453
136,0.07208862604353222
137,0.030418653319965336
138,0.10059825020765935
139,0.004730004308620303
140,0.6568016098374784
141,0.7784780723158607
142,0.7784780723158607
143,0.3416081749281111
144,0.030418653319965336
145,0.8281134471951117
146,0.030418653319965336
147,0.004730004308620303
148,0.8699862957529643
149,0.030418653319965336
150,0.07208862604353222
151,0.523367889232453
152,0.8699862957529643
153,0.004730004308620303
154,0.523367889232453
155,0.030418653319965336
156,0.523367889232453
157,0.6568016098374784
158,0.6949387563706585
159,0.511763248075068
160,0.6568016098374784
161,0.030418653319965336
162,0.2778781049062937
163,0.07208862604353222
164,0.7784780723158607
165,0.10059825020765935
166,0.030418653319965336
167,0.931268629161618
168,0.931268629161618
169,0.030418653319965336
170,0.04226868157852008
171,0.030418653319965336
172,0.04226868157852008
173,0.004730004308620303
174,0.004730004308620303
175,0.030418653319965336
