1,0.8224285847726166
2,0.5341089111390552
3,0.0002318407579899861
4,0.0030614838666574748
5,0.10461018604806382
6,0.01865633509432027
7,0.0032334594596606105
8,0.0012506771438768954
9,0.015846389966926205
10,0.1473026336001022
11,0.12835322067394245
12,0.30299476306218986
13,0.2718513086858898
14,0.0414209696135161
15,0.009359732765888423
16,0.22255898957499765
17,0.05536008960529779
18,0.004809403995499387
19,0.02996992101430134
20,0.015098181136516191
21,0.03859055171627689
22,0.024272488900858466
23,0.0011166467502204528
24,0.07740960734911231
25,0.005232196799921575
26,0.15226374171392482
27,0.14241894334148722
28,0.009146609194597722
29,0.013074295977921632
30,0.0005658773256110985
31,0.0016415315886541236
32,0.0006177216452429019
33,0.013118151364421638
34,0.0007952167457289436
35,0.04004856709866911
36,0.06416292450714998
37,0.00980831875411028
38,0.005712489765727711
39,0.0583438053655603
40,0.019357607052064543
41,0.3252588646821418
42,0.13804353260616548
43,0.061921998880218314
44,0.3802027551431194
45,0.5453291066132582
46,0.05033814903307426
47,0.1447914881199208
48,0.025219001632454358
49,0.006086809949216905
50,0.10753120490333741
51,0.1016405528550592
52,0.03882484401915395
53,0.04144273843381767
54,0.024522480162703326
55,0.10344812011098378
56,0.20389720702505013
57,0.020444119969675618
58,0.08179770496374901
59,0.009944636851654604
60,0.00412374561884327
61,0.1541147302270558
62,0.615904139510352
63,0.018332326831212928
64,0.1130837361316028
65,0.08659975861071491
66,0.07651186638909019
67,0.27158606757692433
68,0.0023385631936618787
69,0.5176509663878478
70,0.06451863954103429
71,0.016592300455223506
72,0.16134473640748934
73,0.058547432140669764
74,0.009515883858321634
75,0.008366219259780913
76,0.3745017172338081
77,0.33475308040428886
78,0.023927137282883336
79,0.04639395497255574
80,0.08111314704601906
81,0.12249790624853626
82,0.1027976560240923
83,0.02526942176389512
84,0.1529398985162135
85,0.02154177500101367
86,0.0008789485449366782
87,0.1829115995007906
88,0.05417222606522556
89,0.07750314302340551
90,0.12409900477683522
91,0.00021339689179332067
92,0.3011367550281101
93,0.08710468507220438
94,0.006675806513602286
95,0.1329102536376771
96,0.006710429386014074
97,0.04335332312154072
98,0.04698785468249123
99,0.00045712915294649
100,0.017434569257855154
101,0.011022015921121646
102,0.041896781771770295
103,0.46825614789549197
104,0.00513280719436133
105,0.03692249080468965
106,0.04947814557359103
107,0.2132667680524308
108,0.2915315992406457
109,0.429642056580787
110,0.009433141569144857
111,0.0018538681202651282
112,0.010601941568077668
113,0.020964839109132886
